# Gaia DR3 Real Star Cluster: Pleiades (M45)
# Total Stars: 1679 | 1:1 IRL Physical Units: pos=pc, vel=km/s, mass=M_sun
# Gravitational constant: G = 0.004300917 pc*(km/s)^2/M_sun | 1 time unit = 0.9778 Myr
# name,mass,x,y,z,vx,vy,vz
gaia_65386792570631040,0.1548,7.8096,22.0493,5.6581,-13.0317,14.4297,-2.1748
gaia_64997187496822912,0.1392,-2.4835,-1.5425,-2.5554,-0.7130,-2.2720,-2.1748
gaia_65168844452782208,0.1425,2.3158,2.0139,-0.2920,-0.1460,-3.0338,-2.1748
gaia_66690710282468992,0.1442,-1.2073,5.9571,4.4052,25.7605,17.9592,-2.1748
gaia_64438184617001472,0.1421,3.9952,2.1381,-3.0305,0.5274,-3.7480,-2.1748
gaia_63589743893287936,0.1371,-1.5695,-2.8529,-7.7416,-0.3813,-0.7715,-2.1748
gaia_65390056745620224,0.1440,-0.5130,8.5942,-0.6095,-6.9619,48.9303,-2.1748
gaia_68504114192465024,0.1516,14.9311,11.1723,9.3861,-2.0150,0.7120,-2.1748
gaia_64037004609680128,0.1518,9.5515,18.6794,3.1023,17.8544,34.8512,-2.1748
gaia_70091259227969920,0.1400,1.0032,-2.5419,2.7715,0.1181,-2.1015,-2.1748
gaia_65244435877629824,0.1399,1.0271,-0.7231,-0.4576,-0.7780,-2.6366,-2.1748
gaia_68284104491279872,0.1399,1.8976,-1.6368,0.2529,-1.0192,-2.7694,-2.1748
gaia_65232066371441792,0.1395,1.4496,-0.8885,-1.2245,-0.2217,-2.8717,-2.1748
gaia_66729021390315904,0.1333,-5.6419,-8.2020,-4.2402,-1.9671,-0.3000,-2.1748
gaia_66894772769437952,0.1362,-5.6644,-2.8974,0.1188,-1.5532,-1.9260,-2.1748
gaia_66933118237319168,0.1487,6.4442,13.4215,9.9644,-20.2344,47.5771,-2.1748
gaia_68616779774936064,0.1445,8.5358,3.8419,6.4980,-0.0093,-3.3444,-2.1748
gaia_66685517664631680,0.1498,5.3588,17.0904,9.9838,-40.0220,17.9368,-2.1748
gaia_69866851480364416,0.1421,3.1301,3.7207,5.5496,-7.1938,-2.7172,-2.1748
gaia_68567507910236288,0.1343,-0.6942,-8.0638,-0.8658,-23.1280,12.5226,-2.1748
gaia_65003612767943040,0.1344,-3.1085,-4.4456,-4.0071,-0.6747,-2.5272,-2.1748
gaia_68352720889175680,0.1370,1.8975,-3.7444,0.4269,-42.9895,20.4884,-2.1748
gaia_65269144826531968,0.1499,11.7939,15.8504,8.6887,-2.9810,-2.6086,-2.1748
gaia_64952068862923520,0.1395,2.1358,2.8505,-1.3252,-1.1257,-3.4407,-2.1748
gaia_68605058807852928,0.1397,3.6681,-0.1984,4.4886,0.1558,-3.9324,-2.1748
gaia_68581694185489920,0.1367,1.2059,-3.8272,1.5802,0.4171,-2.9041,-2.1748
gaia_70102971601576448,0.1474,9.9647,10.7975,10.9659,-22.8117,4.7609,-2.1748
gaia_65228772133391488,0.1339,-2.7706,-4.9616,-2.5999,-0.3488,-2.8539,-2.1748
gaia_63889085934846208,0.1329,-6.1507,-2.4950,-6.5733,-0.4096,-2.4100,-2.1748
gaia_65264673762670080,0.1309,-4.0048,-9.3458,-4.4453,-1.0451,-0.8312,-2.1748
gaia_68153056449032192,0.1318,-1.4509,-7.8012,-4.3387,-107.6446,-30.6663,-2.1748
gaia_70176265220466048,0.1382,3.8367,-0.8073,5.3086,-0.0431,-2.1444,-2.1748
gaia_64921389914137984,0.1344,-1.8386,-0.5629,-3.1695,0.5353,-1.0296,-2.1748
gaia_64950488315122560,0.1392,3.8565,5.6283,-0.0964,-0.6664,-3.6385,-2.1748
gaia_65792851661062528,0.1467,4.7998,19.8179,8.6705,7.7155,8.8560,-2.1748
gaia_65092982446813824,0.1443,11.9874,11.6234,4.2382,50.3121,18.0762,-2.1748
gaia_66473728535654784,0.1326,-4.8307,-1.5189,-2.4152,-2.0396,-1.5171,-2.1748
gaia_68156290560900480,0.1312,-0.8446,-6.6909,-3.5303,0.0167,-1.3169,-2.1748
gaia_67063788320888832,0.1440,3.3874,14.7598,9.0985,5.6608,-25.7640,-2.1748
gaia_70026899141106304,0.1457,8.9490,13.8195,12.5203,-0.5040,-2.8010,-2.1748
gaia_66532174450470656,0.1329,-2.8867,-1.6391,-1.1905,0.1685,-3.5293,-2.1748
gaia_65814979333012352,0.1329,-4.6097,0.6189,-1.4550,-0.9257,-2.2942,-2.1748
gaia_65756468995702016,0.1419,2.6597,14.1323,4.9503,15.9472,11.4429,-2.1748
gaia_65215058301202816,0.1317,-1.6315,-3.4189,-2.4113,-0.1061,-2.4866,-2.1748
gaia_63923205154013312,0.1290,-3.7386,-4.7908,-8.5379,-0.4072,-1.9335,-2.1748
gaia_65719463557799424,0.1275,-8.5248,-6.4505,-5.3411,-1.1953,-1.3393,-2.1748
gaia_70087612798384384,0.1301,-1.4413,-6.6586,0.0908,-1.3378,-2.7463,-2.1748
gaia_64091774032073088,0.1396,4.7657,12.6271,1.5671,10.7431,-21.5083,-2.1748
gaia_69877468638718720,0.1304,-1.1067,-4.8531,0.1245,-1.8265,-1.8378,-2.1748
gaia_68383404135923072,0.1305,-0.1179,-5.0002,0.0632,-4.2458,-2.6270,-2.1748
gaia_65204342359530112,0.1320,-0.0131,-0.5246,-1.0329,-1.2703,-1.9918,-2.1748
gaia_66624357329718400,0.1294,-6.4270,-2.1741,-1.2683,-0.8477,-1.5694,-2.1748
gaia_65190838982357760,0.1302,-1.3379,-3.1057,-2.3981,-1.2220,-1.6165,-2.1748
gaia_65801205374896128,0.1270,-7.9417,-4.9113,-4.5116,-1.6836,-1.9644,-2.1748
gaia_66803616382830592,0.1314,-0.3761,-1.8900,0.4553,-1.0796,-2.6382,-2.1748
gaia_66831172892327680,0.1329,-0.4583,1.2553,2.6546,0.0066,-2.4064,-2.1748
gaia_63981513629989376,0.1382,7.1866,11.4566,0.1315,22.9195,-14.9687,-2.1748
gaia_68444293888100864,0.1445,16.4028,15.5414,11.2410,32.1493,2.2210,-2.1748
gaia_65221586651685248,0.1320,1.1513,0.9583,0.3335,-1.2053,-2.7943,-2.1748
gaia_65294807253267328,0.1303,-0.0127,-1.9750,-0.1735,-0.5923,-2.5383,-2.1748
gaia_66786951909028736,0.1280,-2.7604,-4.5283,-1.5223,0.4279,-1.4156,-2.1748
gaia_68222119524026112,0.1238,-2.9508,-12.3353,-5.1204,0.4953,-1.0978,-2.1748
gaia_64784981751920896,0.1412,10.6400,16.5764,4.1527,-53.8115,-17.8824,-2.1748
gaia_65029550073165184,0.1287,0.5033,-2.9826,-4.3680,-0.6000,-1.0834,-2.1748
gaia_66785504503382528,0.1307,0.3778,-0.3199,0.6879,-1.1721,-3.5918,-2.1748
gaia_65707673870040832,0.1244,-7.9599,-6.4420,-5.8284,-1.0233,-1.6731,-2.1748
gaia_64745841713292160,0.1313,2.9303,2.6280,-3.6012,-0.5986,-2.6711,-2.1748
gaia_64971722633920768,0.1296,0.6942,0.1384,-1.9909,-0.7579,-2.9413,-2.1748
gaia_66676549773128192,0.1320,-1.3458,4.8540,3.1856,-19.8933,-19.4798,-2.1748
gaia_64433924008996224,0.1285,1.6618,-1.1194,-4.8869,0.5216,-2.5443,-2.1748
gaia_65128506120036352,0.1305,3.3936,0.8850,-0.8458,-0.6124,-3.2645,-2.1748
gaia_65217605216685568,0.1244,-3.9390,-6.8588,-4.0767,-0.7279,-2.4591,-2.1748
gaia_65641634452663296,0.1316,-0.6337,6.6409,0.0634,-1.0027,-2.1627,-2.1748
gaia_64007244778181248,0.1285,0.1090,1.1788,-4.6751,-0.4099,-2.3692,-2.1748
gaia_65217222966811264,0.1253,-3.0877,-5.1134,-3.1398,-1.4007,-0.4821,-2.1748
gaia_65064837524605312,0.1288,2.1877,0.9086,-1.7476,-0.5280,-1.7166,-2.1748
gaia_68238543478364032,0.1329,7.6064,4.6547,4.2322,0.5009,-4.8208,-2.1748
gaia_70230652389756928,0.1266,-1.8696,-4.1874,2.9592,-0.3261,-2.9209,-2.1748
gaia_65092222236814720,0.1299,5.4546,1.9400,-0.9462,-29.4250,5.1536,-2.1748
gaia_63611218727810560,0.1335,7.7578,9.8228,-0.9473,4.7173,-19.5224,-2.1748
gaia_68192776307263104,0.1300,6.6981,0.8664,1.1101,16.8382,14.5426,-2.1748
gaia_65240690665952768,0.1354,9.1976,11.1998,5.4715,-0.6418,-1.9267,-2.1748
gaia_70245942473353984,0.1368,9.5606,11.6548,12.6993,29.2940,-1.2367,-2.1748
gaia_65268075377736832,0.1209,-4.8267,-8.8041,-4.7125,-1.1218,-0.3794,-2.1748
gaia_67090962577092224,0.1351,3.1496,14.4063,10.0670,-29.5295,-15.3288,-2.1748
gaia_69823940463098112,0.1234,-1.9240,-5.1291,-0.6656,-0.1197,-3.2872,-2.1748
gaia_70376097161725952,0.1262,-2.9126,-0.3518,4.5376,-0.7965,-3.0845,-2.1748
gaia_65817663689570176,0.1365,7.1090,19.0143,8.3103,16.9660,14.5496,-2.1748
gaia_65131770294601856,0.1340,11.2561,11.3835,4.9578,41.6285,-7.6733,-2.1748
gaia_63609187209077248,0.1251,1.8104,0.7097,-5.4541,12.8429,8.3046,-2.1748
gaia_64986325522809728,0.1231,-2.3574,-2.2765,-3.3933,-0.6657,-3.0626,-2.1748
gaia_66797397266808448,0.1365,10.6072,16.5661,10.6602,35.3271,47.4691,-2.1748
gaia_65677506019076224,0.1245,-1.8938,1.1042,-2.2401,-0.8100,-2.7431,-2.1748
gaia_65217326044027392,0.1196,-4.7477,-7.8220,-4.5819,-1.6662,-0.8421,-2.1748
gaia_69974637978917376,0.1272,1.0716,2.6547,5.5119,-11.1829,-4.3471,-2.1748
gaia_63940208928422656,0.1203,-4.4741,-3.9805,-8.1303,-1.8922,-0.8866,-2.1748
gaia_64993579724240896,0.1262,1.4463,2.9784,-0.1845,-0.7867,-3.4071,-2.1748
gaia_70096791144155008,0.1134,-9.6656,-17.7007,-5.9547,-0.9878,-0.8847,-2.1748
gaia_65242271214003456,0.1187,-4.3348,-8.8324,-5.0388,-0.8495,-0.3169,-2.1748
gaia_65212206443054464,0.1244,-0.0500,0.4031,-0.2711,-0.2525,-2.2893,-2.1748
gaia_64764189813713408,0.1198,-2.4441,-5.8671,-7.1326,-0.9338,-1.6652,-2.1748
gaia_65697267166874240,0.1186,-7.4977,-5.4061,-5.3383,-1.2235,-1.7727,-2.1748
gaia_66941635153934848,0.1217,-3.2638,-3.1626,0.8330,-0.8644,-2.1477,-2.1748
gaia_63917531500917248,0.1331,11.8389,18.3933,2.3069,63.5242,0.7301,-2.1748
gaia_69806962455352960,0.1297,8.0474,10.0855,7.2788,9.3955,64.2869,-2.1748
gaia_65195404530870144,0.1203,-1.2131,-3.3424,-2.2487,-0.7365,-1.9905,-2.1748
gaia_63997697066663040,0.1163,-4.5721,-7.6358,-8.7429,-0.0729,-3.4068,-2.1748
gaia_70134346339838080,0.1350,13.7876,18.5474,15.9742,114.9229,-74.5404,-2.1748
gaia_66730601936067072,0.1191,-2.7990,-3.6516,-1.7622,-0.1709,-3.1518,-2.1748
gaia_69880389216567936,0.1286,8.6926,10.0351,8.8620,69.7427,1.2262,-2.1748
gaia_66515196441155712,0.1205,-1.8158,0.3620,-0.5835,-0.2765,-2.2672,-2.1748
gaia_67044198973423744,0.1154,-9.5312,-5.0943,-1.7339,-1.5860,-1.8360,-2.1748
gaia_64094041774819328,0.1192,-1.9471,1.1641,-3.9628,-1.5009,-2.4851,-2.1748
gaia_66623605713181184,0.1161,-7.3646,-4.3572,-2.3900,-1.8330,-1.3149,-2.1748
gaia_68364643718417280,0.1220,4.2183,1.5161,3.0925,-0.9571,-1.0001,-2.1748
gaia_66648409148497152,0.1296,6.9763,17.5088,9.3705,6.2363,-3.5794,-2.1748
gaia_65011476851589632,0.1182,-1.2127,-1.4961,-1.9196,-1.0497,-1.7720,-2.1748
gaia_65718016151414912,0.1317,9.4343,22.8129,9.6565,3.2046,-43.6642,-2.1748
gaia_65209079706818176,0.1152,-4.1510,-5.9050,-3.7260,-0.2702,-0.4576,-2.1748
gaia_66757127656833664,0.1121,-8.3835,-9.7930,-4.6666,-9.4893,18.4474,-2.1748
gaia_64163242287720448,0.1173,-1.9554,-0.0468,-3.6750,-0.7091,-1.9962,-2.1748
gaia_66783099321711360,0.1196,0.9343,1.5959,1.6354,0.5835,-3.7516,-2.1748
gaia_65011614290548864,0.1276,9.6510,15.2399,6.9090,-24.5389,30.7778,-2.1748
gaia_70377510209693568,0.1113,-9.7766,-11.4121,-1.6888,-2.2373,-0.7331,-2.1748
gaia_64173923868292224,0.1151,-4.2985,-3.1902,-4.6749,-8.2312,21.9845,-2.1748
gaia_63608396934328704,0.1216,5.4452,6.8105,-2.4737,-13.0286,-19.1978,-2.1748
gaia_65032745528876032,0.1179,1.7794,-0.6834,-2.8450,0.6587,-3.5956,-2.1748
gaia_66765855029900288,0.1201,1.2860,4.0304,3.0820,0.3439,-3.7722,-2.1748
gaia_66726268313486592,0.1176,0.1230,1.8643,1.2936,-19.4327,15.5762,-2.1748
gaia_68244968750045824,0.1108,-2.5092,-11.5632,-4.6507,-13.3145,9.0626,-2.1748
gaia_67071171367623424,0.1141,-7.1397,-2.2669,0.0911,190.8937,3.8254,-2.1748
gaia_64889229199044096,0.1206,4.2415,8.4409,0.6275,-0.0510,-6.0132,-2.1748
gaia_66722660540945408,0.1155,-2.0391,-0.9435,-0.3469,-0.8094,-2.1610,-2.1748
gaia_70387057918968064,0.1147,-4.3622,-3.2445,2.9516,-0.2507,-2.4114,-2.1748
gaia_64822017259193600,0.1156,1.1717,-0.5461,-3.8428,-0.6863,-1.5768,-2.1748
gaia_66759773356036992,0.1221,4.5071,10.1032,6.3370,-0.4338,-3.7507,-2.1748
gaia_65119469509073152,0.1131,-0.0743,-5.9788,-4.0732,-0.0483,-0.8923,-2.1748
gaia_68263145050803840,0.1176,3.8595,1.0057,1.3490,0.9147,-3.9256,-2.1748
gaia_66728501697350016,0.1144,-1.6421,-2.2163,-1.0872,-1.1940,-1.2141,-2.1748
gaia_69977597213945984,0.1175,0.8759,1.9737,5.1938,0.2312,-3.3467,-2.1748
gaia_70056452813471232,0.1230,6.2480,11.1189,11.6842,-15.1762,26.6110,-2.1748
gaia_64834043162051328,0.1204,8.1258,8.2667,0.9616,0.2460,-3.2490,-2.1748
gaia_68159241201980288,0.1210,9.2954,7.6213,4.3320,-20.8987,1.4689,-2.1748
gaia_67072236519533696,0.1227,3.2432,14.6488,9.5428,0.6140,-5.6278,-2.1748
gaia_68161921261591808,0.1162,3.8206,0.6516,0.5214,-1.0990,-3.8924,-2.1748
gaia_65181321334778240,0.1185,6.4504,7.4945,2.7295,0.2266,-3.8389,-2.1748
gaia_68199270297901952,0.1102,-0.4347,-7.8609,-3.4910,-0.6554,-0.3045,-2.1748
gaia_65201073889760896,0.1127,0.2124,-0.2960,-1.1715,-1.1533,-2.7269,-2.1748
gaia_66898685486621312,0.1100,-6.0211,-3.8079,-0.2589,-6.3376,22.9771,-2.1748
gaia_65019963707009024,0.1097,-3.4763,-4.5709,-3.2941,-0.4314,-1.7217,-2.1748
gaia_65805289886772480,0.1215,5.4164,18.3068,7.4834,-22.8356,22.1155,-2.1748
gaia_67351310612487552,0.1238,8.5620,19.3412,14.8030,-2.6580,70.9888,-2.1748
gaia_65842329684369152,0.1232,6.3391,21.7440,10.1506,12.2689,6.2254,-2.1748
gaia_65178190301724544,0.1074,-4.3504,-7.6597,-5.0162,-0.7884,-1.5038,-2.1748
gaia_64435126599889792,0.1227,14.9937,18.5022,5.0393,-16.7805,17.4839,-2.1748
gaia_66731731512764416,0.1097,-2.4678,-3.6198,-1.7481,-1.0947,-1.1326,-2.1748
gaia_70281401723624192,0.1219,10.5261,14.9346,15.4278,-16.9480,12.3303,-2.1748
gaia_66778907434324992,0.1137,1.4244,4.5067,3.9082,-43.1545,-8.1642,-2.1748
gaia_65052639818118400,0.1102,2.6800,-0.9820,-2.4257,-0.2597,-2.2381,-2.1748
gaia_66223585341377152,0.1122,-3.3147,6.2020,2.3796,-0.6744,-3.3356,-2.1748
gaia_66695688147432832,0.1086,-5.0496,-1.6756,0.1957,-1.0062,-2.8304,-2.1748
gaia_69935678330276992,0.1023,-8.1877,-14.5115,-4.0147,0.1267,-1.0985,-2.1748
gaia_70125717748535424,0.1095,-0.1309,-2.7694,3.2703,-14.4451,14.2437,-2.1748
gaia_64765254965634176,0.1121,5.1059,5.3086,-1.4573,-0.0178,-2.8478,-2.1748
gaia_64102700428856192,0.1171,7.2835,16.4886,3.9136,-5.2500,9.8782,-2.1748
gaia_69880393511723520,0.1139,6.6990,7.0850,7.1881,68.2025,2.3262,-2.1748
gaia_66553885506789504,0.1037,-7.1048,-7.5103,-4.2953,-1.6393,-1.6200,-2.1748
gaia_66592265333776512,0.1100,-1.0172,3.9428,1.5818,-1.3970,-3.0142,-2.1748
gaia_65294429297360000,0.1050,-3.1452,-6.3013,-2.5464,-0.7397,0.0297,-2.1748
gaia_67305509078731520,0.1199,8.7615,21.2518,15.3151,-15.0399,16.0579,-2.1748
gaia_65284327535890176,0.1041,-3.8773,-6.9795,-2.9695,-0.2587,-0.0380,-2.1748
gaia_66874599304044160,0.1045,-5.4366,-5.2443,-1.2469,-1.6461,-1.5899,-2.1748
gaia_65222484301820800,0.1053,-1.6669,-3.5460,-1.9898,-1.4484,-1.9007,-2.1748
gaia_65392801227714048,0.1059,-4.1886,1.3682,-4.4242,-0.9962,-2.0599,-2.1748
gaia_65169566007289216,0.1109,5.7465,6.7159,2.2595,0.7889,-4.9255,-2.1748
gaia_65290718444385536,0.1099,4.7251,4.1764,3.1420,-0.2069,-4.2892,-2.1748
gaia_70379223897922304,0.1089,-1.0031,3.2011,6.5547,9.3203,14.5124,-2.1748
gaia_66942189204257408,0.1051,-2.4920,-1.7335,1.6949,-0.8283,-2.3175,-2.1748
gaia_66642641008348544,0.1016,-7.2623,-5.8701,-3.2648,-0.9483,-0.7546,-2.1748
gaia_66908551020846208,0.1060,-1.8519,1.6291,3.2415,-22.4755,6.8568,-2.1748
gaia_66783722091045248,0.1034,-2.2521,-3.6298,-1.1233,-0.5808,-2.3871,-2.1748
gaia_68663470363446144,0.1110,10.2230,6.5081,8.8984,0.0379,-2.1278,-2.1748
gaia_64127881818726400,0.1071,2.0899,5.3789,-1.3676,0.7073,-0.7744,-2.1748
gaia_64953481907702016,0.1041,-0.4611,-0.6359,-2.9674,-1.7399,-4.6294,-2.1748
gaia_63957526236677632,0.1082,3.9673,8.5617,-1.6495,-0.9731,-3.0323,-2.1748
gaia_64630843964123904,0.1099,11.2089,8.3764,1.2119,-13.7806,14.6315,-2.1748
gaia_68279225408437888,0.1050,2.7443,-0.7620,0.8232,-0.1687,-1.9238,-2.1748
gaia_65204342357685632,0.1067,3.1780,4.3082,1.5264,0.3339,-2.6312,-2.1748
gaia_68257132096874112,0.1000,-4.2215,-13.0568,-4.9773,23.1508,31.5729,-2.1748
gaia_68294309333614720,0.1019,-1.0041,-4.8878,-1.5442,0.0601,-1.4942,-2.1748
gaia_68586779426847104,0.1069,5.3916,2.7278,5.4795,0.7248,-4.4782,-2.1748
gaia_69887918296009088,0.1135,11.9924,16.0421,12.4305,-15.5218,21.4294,-2.1748
gaia_68436627369761664,0.1000,-3.0428,-12.1989,-4.6017,-0.6852,0.3484,-2.1748
gaia_65434032913122944,0.1078,1.2902,11.5961,1.7624,2.2712,55.6594,-2.1748
gaia_68275518853563776,0.1076,7.6403,6.0433,4.2258,-24.3012,22.1459,-2.1748
gaia_65804980649110016,0.1058,-1.1214,7.2404,1.7096,-12.7260,-7.0071,-2.1748
gaia_66586218019920640,0.1131,8.1023,20.8397,10.6295,-0.2069,-3.7213,-2.1748
gaia_64750995674134400,0.1098,10.0187,14.6697,2.5477,39.0812,-28.1285,-2.1748
gaia_69933852969722240,0.1000,-3.1218,-7.3941,0.0796,0.4316,-2.0689,-2.1748
gaia_66723008433853056,0.1065,4.0091,7.7031,4.1523,-0.5414,-6.2357,-2.1748
gaia_64824800392424832,0.1137,16.5238,21.5554,7.5107,-25.1295,20.6489,-2.1748
gaia_65758530579983744,0.1007,-6.0836,-0.1212,-2.2591,-5.2186,-0.7236,-2.1748
gaia_66513963789162112,0.1092,6.8951,14.0482,6.4660,-0.3621,12.8888,-2.1748
gaia_67356941311325440,0.1035,-2.2534,2.3771,5.1498,33.2619,-3.4863,-2.1748
gaia_67019150723650560,0.1000,-9.8936,-6.3754,-2.6037,-1.8576,-0.5570,-2.1748
gaia_64001339197473408,0.1000,-2.9707,-3.3345,-7.1491,-0.8218,-2.0877,-2.1748
gaia_66901434261126656,0.1012,-2.8691,1.8382,3.1319,-22.7187,28.3816,-2.1748
gaia_68443293159015808,0.1078,13.1246,10.9067,8.4908,10.7261,15.2296,-2.1748
gaia_66709333257230720,0.1000,-8.9182,-7.4723,-2.3542,-1.9494,-1.8009,-2.1748
gaia_65049139420729856,0.1000,-1.0133,-6.0013,-5.1180,-1.1184,-0.7128,-2.1748
gaia_65130670782963456,0.1093,15.8694,18.2601,8.4095,45.3630,-31.8035,-2.1748
gaia_64154240033482752,0.1000,-9.7484,-10.4695,-8.9164,-13.9792,36.4099,-2.1748
gaia_64855689797454080,0.1000,-1.1964,-2.7893,-4.3853,26.7472,-8.7291,-2.1748
gaia_63607950257725568,0.1078,14.7014,20.4720,4.0865,11.1878,-21.2373,-2.1748
gaia_64806765824716928,0.1000,-8.3573,-13.4393,-10.1009,-1.5968,0.3647,-2.1748
gaia_64922248905753088,0.1000,2.0518,5.7052,0.0294,27.1249,21.3855,-2.1748
gaia_64145577084935296,0.1000,3.0065,8.3420,-0.0296,0.7445,-3.9144,-2.1748
gaia_69877434278985088,0.1054,12.4979,15.3344,11.5214,0.0803,-4.7836,-2.1748
gaia_65211038213901952,0.1000,-5.3428,-8.2719,-4.9431,-1.6834,-0.0895,-2.1748
gaia_65792443641655808,0.1000,-9.8318,-5.1708,-4.2808,-4.4675,13.4681,-2.1748
gaia_64961556446146176,0.1015,6.3568,10.5044,2.9633,-15.0468,24.9698,-2.1748
gaia_68271773642342272,0.1000,0.1096,-3.9251,-1.1072,-4.2140,13.7549,-2.1748
gaia_67752250101756416,0.1000,4.0585,-3.7597,-2.6807,-27.3234,-3.9522,-2.1748
gaia_65125516823040256,0.1000,3.9827,-0.3272,-0.7405,0.6208,-2.0705,-2.1748
gaia_65239522434899840,0.1000,0.4178,-2.6511,-1.6660,-0.6564,-1.6895,-2.1748
gaia_65194274954079104,0.1000,-4.6990,-9.1529,-5.3416,-1.0499,0.1916,-2.1748
gaia_64789341142845952,0.1000,-5.5334,-8.4533,-8.1078,17.7064,19.1548,-2.1748
gaia_66753446866736896,0.1000,-8.3377,-10.4331,-4.9198,-0.9773,0.7140,-2.1748
gaia_66795640626019200,0.1000,-4.1114,-5.9227,-1.9790,-2.4316,-2.1137,-2.1748
gaia_67011114840001024,0.1000,-2.6428,5.3099,3.3758,-26.3450,-10.4573,-2.1748
gaia_69916127639488256,0.1000,3.8994,3.6297,5.8191,1.1682,-4.7134,-2.1748
gaia_70374417830740096,0.1000,4.4228,10.5735,10.7520,16.7308,-23.4520,-2.1748
gaia_64873045759681792,0.1000,1.6684,0.8203,-2.0761,-0.3520,-2.9168,-2.1748
gaia_64923137964643840,0.1000,0.6728,3.3001,-1.1115,-1.1579,-1.8565,-2.1748
gaia_65224889481112832,0.1000,-3.0330,-4.9104,-2.7939,-0.3265,-1.1560,-2.1748
gaia_70168976659836288,0.1011,13.3237,14.4128,14.0947,0.5266,-7.8591,-2.1748
gaia_66661809444531712,0.1014,9.7284,19.9361,11.2513,-0.2681,-3.0439,-2.1748
gaia_65220143544571520,0.1000,0.7508,-0.4497,-0.4798,-0.2622,-2.0005,-2.1748
gaia_64374073639277696,0.1000,-7.5641,-14.5501,-12.0672,36.3967,-15.0575,-2.1748
gaia_64992544636157568,0.1000,-8.6413,-12.1917,-8.1787,-2.8002,1.3419,-2.1748
gaia_65203723882387200,0.1000,0.0286,-0.3297,-0.8896,-0.5330,-1.4157,-2.1748
gaia_65000073712701056,0.1000,1.2211,3.2329,0.1359,-0.4372,-3.2466,-2.1748
gaia_65034910192391680,0.1000,-3.5408,-9.0587,-7.0686,-1.9153,0.5020,-2.1748
gaia_66633668819824128,0.1000,-0.9918,7.5647,4.4480,0.4026,-4.0599,-2.1748
gaia_66791521754962560,0.1000,-7.6763,-10.8653,-4.9217,-1.0108,-0.6349,-2.1748
gaia_66498158310444288,0.1000,-9.9900,-10.4163,-6.1197,-1.2150,-0.3968,-2.1748
gaia_68596640672195328,0.1000,7.4275,3.8170,6.3390,1.3099,-5.8273,-2.1748
gaia_69858192826309376,0.1000,2.7790,4.7625,5.9278,3.7941,13.7572,-2.1748
gaia_64661595929844736,0.1000,7.8491,5.3740,0.0361,-16.2610,23.0483,-2.1748
gaia_64949461820867584,0.1000,2.6798,6.5526,1.4343,-0.2992,-4.4662,-2.1748
gaia_65171009118683264,0.1000,2.0110,2.2099,-0.2972,-1.2466,-4.1157,-2.1748
gaia_64626819579706752,0.1000,8.1386,4.4107,-1.0819,1.0842,-3.2372,-2.1748
gaia_68304548536306176,0.1000,-8.4190,-14.4385,-6.4572,-3.2730,0.4921,-2.1748
gaia_64977838668129152,0.1000,2.6367,3.4832,-0.2266,0.0675,-3.2465,-2.1748
gaia_67072751916039040,0.1000,8.0351,23.0047,14.0784,-0.5542,-2.5964,-2.1748
gaia_65215887229784320,0.1000,-2.4275,-4.7088,-3.0333,-1.0126,-2.2754,-2.1748
gaia_63939766546650240,0.1000,12.5724,23.1727,4.8187,-15.6767,-0.5315,-2.1748
gaia_66509595804577920,0.1000,-8.1075,-9.0447,-5.9626,-1.9140,-0.4361,-2.1748
gaia_65201245688454144,0.1000,-6.7077,-10.8004,-6.6706,-1.7854,1.1693,-2.1748
gaia_65121810267254656,0.1000,0.4110,-4.8767,-3.2909,0.4793,-1.4722,-2.1748
gaia_68297268566487296,0.1000,3.0486,1.0573,1.7620,-11.7138,-28.8967,-2.1748
gaia_65169394210980096,0.1000,4.2317,4.4842,1.0844,-0.0320,-3.7804,-2.1748
gaia_68309981671379968,0.1000,-2.0796,-5.5826,-1.1852,-9.5667,23.0252,-2.1748
gaia_67070041791157120,0.1000,5.0629,16.7973,10.8755,-15.0151,-2.7923,-2.1748
gaia_65113529568721152,0.1000,7.7359,4.3255,1.1454,2.1170,-3.9941,-2.1748
gaia_64059918256611072,0.1000,2.4479,7.2458,-1.6006,33.3323,-5.7050,-2.1748
gaia_64124136607381888,0.1000,-1.6337,-0.6038,-4.7748,0.6937,-2.7853,-2.1748
gaia_64005183194070272,0.1000,-0.2534,0.3366,-5.1766,-0.6779,-1.4880,-2.1748
gaia_65662765692400384,0.1000,-4.1131,-1.1271,-3.6762,-2.5370,-1.0376,-2.1748
gaia_66564674465201408,0.1000,10.5755,20.4199,11.0924,-0.9318,-8.9431,-2.1748
gaia_70110363240973568,0.1000,-5.6051,-13.7006,-3.1455,-1.3272,-0.3584,-2.1748
gaia_66552824649322752,0.1000,-7.9634,-9.4331,-5.3132,-1.5610,0.2909,-2.1748
gaia_67811108333142784,0.1000,5.5606,-1.2829,-0.5336,-9.7682,12.6190,-2.1748
gaia_69816102146573440,0.1000,3.2850,3.7255,4.1799,0.3624,-2.9698,-2.1748
gaia_63589189840752000,0.1000,3.9523,5.3397,-3.9349,32.0075,0.3072,-2.1748
gaia_65048589663795200,0.1000,-5.0926,-12.1108,-8.3386,-1.1204,-0.4487,-2.1748
gaia_65633078878464384,0.1000,8.6087,23.3621,8.3098,5.0859,33.6110,-2.1748
